latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.493847,-0.1630249,23.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),weather_code (wmo code),wind_speed_10m (km/h),wind_direction_10m (°),cloud_cover (%)
2024-06-09T07:00,11.8,70,0.00,0,10.5,262,0
2024-06-09T08:00,13.6,65,0.00,0,13.3,268,0
2024-06-09T09:00,14.9,58,0.00,0,18.0,270,13
2024-06-09T10:00,16.1,50,0.00,3,22.3,280,82
2024-06-09T11:00,16.3,48,0.00,3,21.1,287,100
2024-06-09T12:00,16.9,47,0.00,3,20.1,294,100
2024-06-09T13:00,15.7,54,0.00,3,20.1,299,100
2024-06-09T14:00,15.4,55,0.00,3,19.2,296,100
2024-06-09T15:00,15.6,56,0.00,3,18.0,296,100
2024-06-09T16:00,15.5,57,0.00,3,16.9,297,100
2024-06-09T17:00,15.6,56,0.00,3,16.1,294,100
2024-06-09T18:00,15.6,57,0.00,3,15.8,291,100
2024-06-09T19:00,15.0,62,0.00,3,10.5,286,100
2024-06-09T20:00,13.7,67,0.00,3,9.0,272,100
2024-06-09T21:00,12.8,71,0.00,3,9.4,263,100
2024-06-09T22:00,13.1,70,0.00,3,12.0,254,100
2024-06-09T23:00,13.2,71,0.00,3,14.3,242,100
2024-06-10T00:00,12.6,78,0.00,3,15.9,252,100
2024-06-10T01:00,12.6,81,0.30,51,17.7,241,100
2024-06-10T02:00,12.4,82,0.30,51,20.0,244,100
2024-06-10T03:00,12.2,84,0.40,51,20.9,246,100
2024-06-10T04:00,11.6,93,0.50,53,20.6,258,100
2024-06-10T05:00,11.2,91,1.10,55,23.0,297,100
2024-06-10T06:00,10.2,88,0.50,53,19.1,313,100
2024-06-10T07:00,10.2,85,0.10,51,18.5,303,41
2024-06-10T08:00,11.1,75,0.10,51,29.5,327,90
2024-06-10T09:00,10.8,72,0.00,3,28.9,349,100
2024-06-10T10:00,12.6,61,0.10,51,24.6,345,82
2024-06-10T11:00,13.6,58,0.20,51,25.4,342,51
2024-06-10T12:00,13.9,65,0.00,0,25.3,340,17
2024-06-10T13:00,14.6,59,0.10,51,22.9,330,34
2024-06-10T14:00,12.6,68,2.40,61,27.9,336,81
2024-06-10T15:00,14.0,62,0.10,51,17.3,324,27
2024-06-10T16:00,14.5,57,0.00,1,17.2,334,33
2024-06-10T17:00,11.0,82,1.10,55,18.3,345,80
2024-06-10T18:00,12.1,77,0.70,53,3.1,291,27
2024-06-10T19:00,12.3,72,0.00,1,9.3,324,48
2024-06-10T20:00,10.8,81,0.00,1,6.4,313,28
2024-06-10T21:00,9.1,90,0.00,0,6.7,306,10
2024-06-10T22:00,8.6,92,0.00,0,6.2,291,9
2024-06-10T23:00,8.1,92,0.00,0,6.2,280,10
2024-06-11T00:00,7.8,93,0.00,0,7.2,267,2
2024-06-11T01:00,8.4,93,0.00,0,8.3,265,10
2024-06-11T02:00,7.7,92,0.00,0,8.9,284,9
2024-06-11T03:00,7.1,89,0.00,0,9.2,291,9
2024-06-11T04:00,6.6,90,0.00,0,8.7,287,17
2024-06-11T05:00,7.4,89,0.00,3,11.0,289,89
2024-06-11T06:00,8.8,85,0.00,3,9.7,292,100
2024-06-11T07:00,9.8,82,0.00,3,11.7,313,96
2024-06-11T08:00,11.5,72,0.00,1,11.0,328,23
2024-06-11T09:00,12.9,66,0.10,51,11.9,331,49
2024-06-11T10:00,13.5,65,0.10,51,11.8,337,57
2024-06-11T11:00,14.8,58,0.10,51,12.1,343,100
2024-06-11T12:00,15.2,54,0.00,3,12.1,348,100
2024-06-11T13:00,14.7,52,0.10,51,11.5,311,62
2024-06-11T14:00,15.1,50,0.10,51,12.3,310,75
2024-06-11T15:00,14.9,52,0.00,3,11.7,313,96
2024-06-11T16:00,14.2,57,0.20,51,14.1,320,95
2024-06-11T17:00,14.3,63,0.20,51,8.6,327,42
2024-06-11T18:00,11.5,81,0.70,53,13.0,332,100
2024-06-11T19:00,11.9,75,0.30,51,9.1,351,76
2024-06-11T20:00,10.8,85,0.10,51,3.9,338,100
2024-06-11T21:00,9.8,89,0.00,3,5.3,332,100
2024-06-11T22:00,9.8,90,0.00,3,5.8,356,100
2024-06-11T23:00,8.6,94,0.00,3,7.8,13,100
2024-06-12T00:00,8.3,95,0.00,3,5.8,338,85
2024-06-12T01:00,7.5,97,0.00,1,7.9,39,32
2024-06-12T02:00,7.7,97,0.00,2,6.3,31,53
2024-06-12T03:00,7.8,98,0.00,3,6.2,54,96
2024-06-12T04:00,8.4,99,0.00,3,4.3,42,99
2024-06-12T05:00,8.6,98,0.00,2,2.0,315,79
2024-06-12T06:00,9.8,92,0.00,3,4.3,294,100
2024-06-12T07:00,11.3,83,0.00,1,3.4,302,33
2024-06-12T08:00,12.7,73,0.00,1,2.3,309,42
2024-06-12T09:00,13.5,64,0.30,51,4.4,261,47
2024-06-12T10:00,14.1,60,0.10,51,7.6,275,54
2024-06-12T11:00,14.7,57,0.10,51,6.9,261,47
2024-06-12T12:00,14.8,56,0.10,51,7.9,227,60
2024-06-12T13:00,14.7,60,0.20,51,9.0,247,50
2024-06-12T14:00,15.6,54,0.10,51,8.0,243,67
2024-06-12T15:00,15.9,52,0.10,51,7.7,217,70
2024-06-12T16:00,15.6,53,0.00,3,10.0,193,83
2024-06-12T17:00,15.8,53,0.00,2,9.2,206,62
2024-06-12T18:00,15.7,48,0.00,1,10.9,261,36
2024-06-12T19:00,14.7,53,0.00,1,12.1,280,46
2024-06-12T20:00,13.1,61,0.00,1,9.1,277,41
2024-06-12T21:00,11.0,73,0.00,0,6.9,264,5
2024-06-12T22:00,10.0,78,0.00,0,6.8,245,11
2024-06-12T23:00,9.4,78,0.00,0,7.9,240,12
2024-06-13T00:00,8.7,81,0.00,0,7.9,231,1
2024-06-13T01:00,8.4,87,0.00,1,8.4,223,21
2024-06-13T02:00,8.0,91,0.00,0,7.9,231,16
2024-06-13T03:00,7.4,92,0.00,3,7.5,235,89
2024-06-13T04:00,7.1,93,0.00,3,7.4,247,100
2024-06-13T05:00,8.1,90,0.00,3,7.4,223,100
2024-06-13T06:00,9.9,83,0.00,3,6.6,193,100
2024-06-13T07:00,12.4,75,0.00,3,6.1,183,100
2024-06-13T08:00,14.6,71,0.00,3,12.3,195,100
2024-06-13T09:00,15.9,55,0.00,3,20.4,212,100
2024-06-13T10:00,15.9,56,0.00,3,24.4,214,100
2024-06-13T11:00,15.8,56,0.00,3,25.8,213,100
2024-06-13T12:00,15.6,61,0.00,3,26.2,207,100
2024-06-13T13:00,15.4,61,0.00,3,25.3,204,100
2024-06-13T14:00,15.4,61,0.00,3,25.8,203,100
2024-06-13T15:00,15.1,58,0.00,3,25.1,192,100
2024-06-13T16:00,14.3,65,0.10,51,18.7,180,100
2024-06-13T17:00,14.1,69,0.20,51,17.5,172,100
2024-06-13T18:00,13.4,78,0.60,53,19.8,181,100
2024-06-13T19:00,12.9,84,0.50,53,21.7,192,100
2024-06-13T20:00,12.7,82,0.20,51,21.4,187,100
2024-06-13T21:00,12.5,78,0.00,3,25.3,184,100
2024-06-13T22:00,12.0,79,0.00,3,25.6,182,100
2024-06-13T23:00,12.3,81,0.00,3,26.7,184,100
2024-06-14T00:00,12.6,84,0.00,3,26.7,184,100
2024-06-14T01:00,12.3,86,0.00,3,22.4,184,100
2024-06-14T02:00,12.4,89,0.00,3,22.4,191,100
2024-06-14T03:00,13.1,91,0.00,3,18.1,203,100
2024-06-14T04:00,13.3,92,0.00,3,14.9,217,100
2024-06-14T05:00,13.4,91,0.00,3,16.1,219,100
2024-06-14T06:00,13.8,88,0.00,3,19.6,227,90
2024-06-14T07:00,14.7,81,0.00,1,22.9,228,43
2024-06-14T08:00,15.9,70,0.00,1,25.0,226,38
2024-06-14T09:00,16.4,66,0.30,51,28.3,230,73
2024-06-14T10:00,16.9,66,0.00,1,25.7,223,39
2024-06-14T11:00,17.9,62,0.00,3,27.4,218,90
2024-06-14T12:00,16.2,72,1.20,55,28.7,218,49
2024-06-14T13:00,18.1,61,0.10,51,26.1,213,55
2024-06-14T14:00,17.9,59,0.20,51,27.6,211,39
2024-06-14T15:00,17.6,59,0.10,51,28.7,215,45
